English,Hindi
sponsor,धर्मपिता;प्रतिभू;जामिन
spoon,चमचा;करछी;सीधा मुलायम आदमी
spoonful,चमचा भर;करछी भर;थोड़ी मात्रा
sport,खेल;छल;हंसी;खिलौना;शिकार
spot,धब्बा;चित्ती;बिन्दु;जगह;स्थान
spout,नल;टोंटी;पानी का नल
spray,पानी की छींट;शाखा
spread,फैलाना;फैलना;बड़ाना;बिछाना
spring,उछल;कूद;फलांग;पीछे हटना;लचक
spur,कांटा;एड़;ठोकर;गांठ;प्रोत्साहन
spurious,बनावटी;जाली;झूठा;जारज
spurn,घृणा पूर्वक;अस्वीकार
spurt,वेग से निकास;उछल
sputter,थूकना;लार टपकाना;जळी बोलना
spy,भेदिया;जासूस;गुप्तचर;गुप्तदूत
squad,सैन्य दल;समूह;छोटा झुंड
squadron,सवारों का समूह;जहाजो का बेड़ा
squalid,मैला;मलिन;गन्दा
squall,चिल्लाहट;कूक;वायु का झोंका
squalor,मलिनता;गन्दगी
square,वर्ग;समचतुर्भुज
squarely,वर्गमूल
squash,धमाका;कुचलना
squat,झुका हुआ;नाटा;ठिगना;मोटा
squeak,तीव्र चिल्लाहट;अति कठोर शब्द
squeal,चिल्लाहट;सुअर की बोली
squeamish,सुकुमार;सुन्दर;नकचढा
squeeze,दबाव;निचोड़;चाप;दबाना;निचोड़ना
squint,तिरछा देखना;कनखियों से देखना
squire,महाशय;महानुभाव
squirrel,गिलहरी;चिखुर
squirt,पिचकारी
stab,खोंच;भोंक;हूल;गुप्त चोट
stability,दृढता;स्थिरता;धीरज;स्थायित्व
stable,स्थिर;सुव्यवस्थित;टिकाऊ;ठहराऊ
staff,छड़ी
stag,बारहसिंगा
stage,रंगमंच;चबूतरा;मचान
stagecoach,किराये की गाड़ी
stagger,ड़गमगाना;लड़खड़ाना;हिचकिचाना
stagnant,बन्द;बंधा;स्थिर;गदला;मन्द
stagnation,स्थिरता;रुकाव;बन्धेज;अटकाव
stain,धब्बा;दाग;कलंक;बदनामी;अपयश
stainless,बेदाग;निष्कलंक;बेधब्बा
stair,सीढी;निचली मंजिल पर
staircase,सीढी;जीना;सोपान
stake,दांव;खूंटा;धर्म हेतु मरण;अहरन
stale,बासी;फफूंदा;फीका;बेस्वाद;दिनी
stalk,डांठ;डाली;अकड़ की चाल
stall,घुड़साल;अश्वस्थान;चबूतरा;चौकी
stallion,सांड़;बीजाश्व
stalwart,शूर;बली;पोढा;पुष्ट;बलवान
stamina,मुख्य शक्ति;प्रधान बल
stamp,मुहर;छाप;डौल;रूप;आकार;स्वभाव
stampede,आकस्मिक भगेड़
stand,स्थान;जगह;ठिकाना;अड़्डा;पड़ाव
standard,नियत भाव;माननीय;प्रमाणित;नियत
standing,पक्का;ठहरा हुआ;स्थायी;स्थिर
stanza,श्लोक;दोहा;छंद
staple,निर्धारित;मुख्य;मूल;बड़ा;गंज
stapler,व्यापारी;व्यवसायी
star,तारा;सितारा;नक्षत्र
starchy,कलफदार;कड़ा;रूखा
stare,टकटकी;ताक;घूरना;ताकना
stark,कड़ा;पोढा;केवल;निरा;पूरा;सब
starling,सारिका;मैना
starry,तारामय
start,प्रस्थान;धुन;तरंग;ऐंठन;फलांग
startle,डरना;चौंकना;डराना;चौंकाना
starvation,उपवास;भूखों मरना
starve,भूखे रहना;भूखों मारना
state,दशा;अवस्था;अधिकार;पद;धूमधाम
stately,ऊंचा;उत्कृष्ट;गौरव युक्त
statement,वर्णन;कथन;निवेदन;वृतान्त
statesman,राजनीतिज्ञ;राजकाज कुशल
station,स्थान;जगह;ठिकाना;पद;अधिकार
stationary,स्थिर;अचल;अवर्द्धमान;ठहरा हुआ
stern,कठोर;कड़ा;रुखा;कर्कश;निर्दय
steward,गुमाश्ता;कारिन्दा;भण्डारी
stich,पद;बात;चरण;मिसरा
stick,छड़ी;लाठी;बेंत;लकड़ी;खोंचा
stickler,झगड़ालू;हठी;वादी
sticky,चिपचिपा;लसलसा
stiff,कड़ा;कठोर;कठिन;रुखा;हठी;मजबूत
stifle,गला घोंटना
stigma,धब्बा;बट्टा;कलंक
stigmatize,धब्बा लगाना;बट्टा लगाना
